title,news_content,url,uuid,byline,newsroom,publisher,creation_date,last_modified_date,locations,relationships,
Her er Norges mest rasfarlige veier,"Norge har en rekke rasfarlige veistrekninger. Nederst i saken har vi listet ut de ti verste riksveiene og de ti verste fylkesveiene. Og det kan bli svært dyrt å utbedre disse veiene. Ifølge beregninger NAF har gjort, vil det nemlig koste til sammen 14,2 milliarder kroner, bare å sikre de ti mest rasfarlige strekningene på riks- og fylkesveinettet. Det haster å sette i gang skredsikring av flere strekninger, sier pressesjef PERSON i NAF. Summen fordeler seg på 8,7 milliarder kroner på riksveier og 5,5 milliarder kroner på fylkesveier, ifølge oversikten. Den tar utgangspunkt i tall fra Statens vegvesens oversikt over skredpunkt som er levert inn til Samferdselsdepartementet i forbindelse med ny Nasjonal transportplan. Mange av de mest skredfarlige strekningene er i Vestland fylke, spesielt på riksveiene. Dette er veier der faren for ras er høy og hvor en hendelse kan få store konsekvenser, sier Handagard. Hvis alle skredpunkt med høy og middels faregrad skulle sikres, ville det koste totalt 95 milliarder kroner, opplyser NAF. Behovene er store også i Nordland, Troms, Finnmark og Møre og Romsdal. Skredfaktor beregnes ut fra hvor sannsynlig det er at det går ras. Man ser på hvilke konsekvenser det kan få ut fra hvor mye trafikk det er på stedet, mulighet for omkjøring og andre faktorer.  Dette er bare toppen av isfjellet. På riksveiene er det 78 steder med høy skredfaktor, og på fylkesveiene er tallet 123. I tillegg kommer en rekke steder med middels eller lav faregrad, der det fortsatt er behov for tiltak, sier PERSON. På mange utsatte strekninger er det behov for tunnel eller ny trasé for å sikre veien. I tillegg til de store investeringene som trengs på noen av de mest rasfarlige strekningene, er det mye som kan gjøres med mindre tiltak. Varsling, sikring av terrenget og andre utbedringer kan gjennomføres relativt raskt, om midlene kommer på plass, sier PERSON. Riksveier rangert etter skredfaktor: Rv 13 Kvassdalen Vestland, Rv13 Osgjelet Vestland, Rv 5 Skredvikja Vestland, E16 Vaksdal Vestland, Rv 13 Byrkjenes Vestland, Rv 15 Grasdalen Vestland, E 10 Presteneset Nordland, E10 Kvanndalen Nordland, Rv 13 Øvre Lonevatn Vestland, Rv 13 Ygningsdalshamrane Vestland, Fylkesveier rangert etter skredfaktor: Fv 5744 Navelsakerstranda Vestland, Fv 5829 Otterdalsstranda Møre og Romsdal, Fv 613 Gaularfjellet Vestland, Fv 5723 Merkingsgjølet Vestland, Fv 7594 Myrlandsfjellet Nordland, Fv 5625 Skjerdalsberget Vestland, Fv 8830 Store Lerresfjord Finnmark, Fv 5724 Heimefonna Vestland, Fv 49 Snauhaugtunnelen Vestland, Fv 49 Tokagjeltunnelen Vestland",https://www.tv2.no/broom/her-er-norges-mest-rasfarlige-veier/16253552/,placeholder,placeholder,tv2,tv2,placeholder,,"Norge, Vestland, Nordsland, Troms, Møre og Romsdal, Kvassdalen, Osgjelet, Skredvikja, Vaksdal, Byrkjenes, Grasdalen, Presteneset, Kvanndalen, Øvre Lonevatn, Ygningsdalshamrane, Navelsakerstranda , Otterdalsstranda, Gaularfjellet, Merkingsgjølet, Myrlandsfjellet, Skjerdalsberget, Store Lerresfjord, Heimefonna, Snauhaugtunnelen,  Tokagjeltunnelen, Finnmark","[{Vestland, isIn, Norge}, {Nordsland, isIn, Norge}, {Troms, isIn, Norge}, {Møre og Romsdal, isIn, Norge}, {Kvassdalen, isIn, Norge}, {Osgjelet, isIn, Norge}, {Skredvikja, isIn, Norge}, {Vaksdal, isIn, Norge}, {Byrkjenes, isIn, Norge}, {Grasdalen, isIn, Norge}, {Presteneset, isIn, Norge}, {Kvanndalen, isIn, Norge}, {Øvre Lonevatn, isIn, Norge}, {Ygningsdalshamrane, isIn, Norge}, {Navelsakerstranda, isIn, Norge}, {Otterdalsstranda, isIn, Norge}, {Gaularfjellet, isIn, Norge}, {Merkingsgjølet, isIn, Norge}, {Myrlandsfjellet, isIn, Norge}, {Skjerdalsberget, isIn, Norge}, {Store Lerresfjord, isIn, Norge}, {Heimefonna, isIn, Norge}, {Snauhaugtunnelen, isIn, Norge}, {Tokagjeltunnelen, isIn, Norge}, {Finnmark, isIn, Norge}]"
"Kvifor er dette rettferdig, Sigbjørn Gjelsvik?","Som Sogn avis grundig har dekka, var julehelsinga frå kommunalminister Sigbjørn Gjelsvik av det heller skuffande slaget. Redaktøren i avisa treffer godt i sin kommentar der han skildrar korleis AP-veteran Werner Madsgård vert dolka i ryggen av sine eigne. Eg trur ikkje det berre er Madsgård som føler seg dolka i ryggen. Samtlege ordførarar i Indre Sogn høyrer til eit parti som sit i regjering. Og eg trur til og med Trygve Skjerdal og Hilmar Høl, som ikkje får trekt inn ei krone, sit med ein flau smak i munnen. Beklagar, Werner. Men du vart dolka i ryggen av dine eigne Og eg trur det er fordi ingen av oss skjønar korleis dette kan vera rettferdig, Sigbjørn Gjelsvik. For det er det Gjelsvik vert sitert på i pressemeldinga frå Kommunal- og distriktsdepartementet. «Regjeringa har vore oppteken av at trekket skal stå i eit rimeleg forhold til dei faktiske inntektene». Ut frå pressemeldinga kan ein jo få inntrykk av at kraftkommunane no sym rundt i ein pengebinge av kraftpengar. Kommunen som kanskje tener mest på kraftproduksjon, mellom anna i Sogn, ligg likevel nokre timar køyretur aust. I 2021 tente Oslo kommune 1,75 milliardar på dei høge straumprisane. Dei eig Hafslund Eco, og dei slepp å dela på «de ekstraordinære inntektene». Kvifor er det rettferdig, Sigbjørn Gjelsvik? Oslo kommune har investert i eit kraftselskap. Kommunane i Indre Sogn har investert i naturinngrep. Skulle ikkje me i distrikta få eit lyft med den nye regjeringa? Sogn mister 230 millionar kroner i inntekter: – Her trur eg nokon har røykt sokkane sine på julebordet inne i Oslo I forslaget til statsbudsjett, og seinare referert i den nemnte pressemeldinga frå Sigbjørn Gjelsvik og Kommunal- og distriktsdepartementet står det: «De som kan forventes å ha store inntekter som følge av høye strømpriser i år og neste år utover det som må sies å være normal fortjeneste, må dele noe av de ekstraordinære inntektene med fellesskapet.» Eg har forståing for dette. Ei viss omfordeling meiner eg me skal ha for å få eit så likt samfunn som mogeleg. Dei tre kommunane i Indre Sogn som produserer mest straum er Aurland, Luster og Årdal i den rekkefølgja. Det er også dei same tre kommunane som får trekt inn minst av rammetilskotet. Dette skjønar me ikkje heilt, Sigbjørn Gjelsvik? Me er jo vant med at dei som har mest også bidreg med mest til fellesskapet. Og for all del: Me unner dei gode naboane våre pengane. Men kan me i det minste få sjå korleis de har rekna ut dette i departementet? Ministeren svarar om giganttrekket Vik kommune har tent nokre ekstra kroner på krafta i 2022 og kjem også til å gjera det i 2023. Pengane skulle gjera det litt enklare å gi eit verdig tilbod til dei eldre i kommunen. Lærdal kommune skulle mellom anna bruka dei ekstra kronene på å rusta opp dei to skulane i kommunen. No har kommunedirektøren sett alt på vent, for det kom ikkje ei krone i overføringar frå staten i januar. For å setja det litt i perspektiv so har Lærdal kommune ei samla budsjettramme til investeringar på om lag 60 millionar i 2023. Det vil seia at sjølv om me ikkje asfalterer ein einaste kommunal vegstubb, ikkje pussar opp eit garderobeanlegg eller planlegg ein einaste bustad til, so manglar me framleis 30 millionar for å dekka inn det staten no trekker inn av inntektene våre. Står dette trekket «i eit rimeleg forhold til inntektene», Sigbjørn Gjelsvik?",https://www.sognavis.no/5-115-924558,amedia-35c67096746c5ce2f0b8cc9051caac07,['560250cddf9bf080f762fb0e9f5d6302'],sognavis,amedia,2023-01-08T13:47:35.000+0100,,"Sogn, Oslo, Aurland, Lærdal, Luster, Årdal",[{}]
I år startar den store utbygginga for alvor: – Vil bli godt synleg aktivitet,"– Me har gjort noko arbeid i 2021 og 2022 med anleggsvegar, skogrydding og fundamentering for mastene til fjordspennet over Sogndalsfjorden. Men no vil det berre auka på utover, og på vårparten blir det stor aktivitet på leidningsbygginga. Så det er nært føreståande at dette vil bli godt synleg, fortel prosjektleiar i Statnett, Ole Johan Hjemås. Prosjektet består i å byggja ny høgspentleidning mellom kraftstasjonane i Sogndal og Aurland. Den lina som er frå før tek berre 300 kilovolt. Når den nye leidningen er på plass tek den 420 kilovolt, og heile oppgraderinga har prislapp på nesten ein milliard kroner. – Det er på ein måte ein missing link. Leidningen vil gjera at me får eit samanhengande nett på vårt høgaste spenningsnivå 420 kilovolt mellom nord og sør i landet, forklarar Hjemås. Hovudkraftline Fordi medan mange av høgspentlinjene rundt oss er 420 kilovolt, er dagens 300-kilovoltline mellom Aurland og Sogndal ein flaskehals i systemet. – Leidningen er ein del av sentralnettet, høgspentleidningane som knyt kraftproduksjon og forbruk i landet saman, forklarar Hjemås. Når høgspentlina no skal oppgraderast vil den hovudsakleg følgja traseen som 300-kilovoltlina har i dag. Men fjordspennet over Norafjorden er lagt om – det nye spennet blir frå Vinesstølen på sørsida til Øyrefjellet over Fardal på nordsida – 300 kilovoltlina går lenger sørvest i dag. Dette nye trasevalet har vore omdiskutert, men det blir altså slik. Vurderer å klaga på NVE-avgjerd: – Interessene til grunneigarar har ikkje blitt vurderte Over Norafjorden vil straumen til slutt gå i sju faselinjer – dei synlege «trådane» – med ei mast per tråd akkurat for fjordspennet, medan leidningane vil gå i to master til Sogndal stasjon og vidare vestover – som i dag. Fram til 2025 På sørsida er det eit skilje på Lingesetfjellet på Kaupangerhalvøya. Her går ein trase vidare rett sørover med fjordspenn over til Frønningen, der det blir fire faseliner – eller «trådar» over fjorden. Spennet skal tilnærma følgja traseen til dagens 300-kilovoltlina, berre gå litt lenger vest. Så går traseen altså vidare til Aurland stasjon. – Me har som nemnd alt starta så smått på fundamentering for fjordspennet over Sogndalsfjorden og kjem til å halda fram arbeidet med dette fjordspennet i år og i 2024 – då håpar me å vera ferdige. Over til Frønningen startar me i år og vil halda fram dei neste to åra. Her skal me vera ferdige i løpet av 2025, forklarar Hjemås. Eksisterande 300 kilovoltline skal rivast i 2026 og då er den synlege aktiviteten på lina mellom Aurland og Sogndal i hovudsak ferdig. Men det skal gjerast oppgraderingsarbeid på kraftstasjonane i både Aurland og Sogndal også – det største arbeidet her er på stasjonen i Aurland, og dette skal vera ferdig i 2027. Siste etappe Men så går det også ei 300 kilovolts line over frå Kaupangerhalvøya til Ramneberg i Vik, nord for Fresvik, som held fram til Hove. Det er den lina frå Sogndal stasjon som skil lag med lina til Aurland på Lingesetfjellet. Denne skal også bytast ut med ei 420 kilovolts line, og dette arbeidet skal vera ferdig i 2029. – Me har fått alle naudsynte løyver til prosjektet, opplyser Hjemås. Statnett har no ein søknad inne hjå Kystverket. – Denne er til handsaming, men handlar i første rekkje om båttrafikken og at me skal sikra at me har fått med oss alt der i anleggsperioden, fortel prosjektleiaren.",https://www.sognavis.no/5-115-924783,amedia-719a7d0e0974d6f13b973417dc9df782,['da2ecc856bdfc026387d59bceebd4d78'],sognavis,amedia,2023-01-08T20:00:00.000+0100,,"Sogndal, Aurland, Norafjorden, Sognafjorden, Ramneberg, Vik, Fresvik, Lingesetfjellet","[{Ramneberg, isIn, Vik}, {Ramneberg, isNearby, Fresvik}, {Lingesetfjellet, isIn, Aurland}]"
No skal Havkraft ut i Europa - vann konkurranse om grøne løysingar,"AspBAN står for Atlantic Smart Ports Blue Acceleration Network, og er eit prosjekt for igangsetting av grøne løysingar ved Atlanterhavet. Store moglegheiter Og med denne sigeren skal Havkraft no vere med i ei gruppe av innovasjonsselskap som skal gjere hamnene ved Atlanterhavet grønare. I Portugal venter ein workshop med 30 av dei. Det er Hub for Ocean som melder dette. Geir Arne Solheim meiner hamnene treng bølgekraft meir enn nokon gong: – Dei burde satse på den energikjelda dei allereie har: Bølgene. Energitilgang er avgjerande for at hamnene kan bli dei knutepunkta for grøn omstilling som dei ønskjer å vere. Våre kraftverk er dei mest fleksible i verda og blir installerte nær kysten som flytande og flyttbare installasjonar. Dette opnar store moglegheiter for dei atlantiske hamnene i åra som kjem, seier Solheim. I 2023 skal Havkraft bruke mykje pengar på å bygge eit bølgekraftanlegg til Svanøy Havbruk. I oktober 2022 henta dei inn 15 millionar kroner frå nesten 1000 småinvestorar. I tillegg planlegg dei ein ny emisjon no i januar. Svanøy først – Bølgjekraftverket på Svanøy blir veldig viktig for oss for å få sertifisert alle delar av teknologien. No skal vi først lage verdas beste bølgjekraftverk på Svanøy, så står forhåpentlegvis dei store hamnene for tur. På lokasjonen Sandkvia på Svanøy blir selskapet det første til å ta i bruk bølgjekraft for å levere elektrisitet til eit oppdrettsanlegg. Med store planar for 2023 treng Havkraft no fleire folk. På ønskelista står to senioringeniørar; ein i konstruksjonsteknikk og ein i elektro eller automasjon. – Hos oss er det flat struktur og fullt fokus på å bygge kompetanse internt i selskapet. Søknadane har allereie begynt å komme inn, så her er det berre å kaste seg rundt visst du vil bygge opp Havkraft i lag med oss, avsluttar Solheim. Havkraft henta inn millionar av kroner i ny kapital på få timar Svanøy Havbruk blir første oppdrettsselskap i verda med å ta i bruk bølgjekraft",https://www.firdaposten.no/5-16-662878,amedia-83c916fc46cb9061052552c356b799f7,['11e08bf61d11c101669360bac90208d1'],firdaposten,amedia,2023-01-08T18:00:00.000+0100,,"Atlanterhavet, Svanøy, Portugal, Sandkvia","[{Sandkvia, isIn, Svanøy}, {Svanøy, isIn, Atlanterhavet}, {Portugal, isIn, Atlanterhavet}]"
Torgeir er ikkje skuggeredd. No er han blitt tenesteleiar for veg og park i Sogndal,"Torgeir Bang er travel når Sogn Avis tek kontakt, men han held ord og ringjer tilbake. – Me har måtta stenga Leitevegen på toppen på grunn av vasslekkasjen som var der for ei tid tilbake. Då blir det vanskeleg, men no gjer me grep for å få bukt med problemet, seier Bang. Barsk elddåp Han er tilsett som tenesteleiar for veg og park i Sogndal kommune. Den jobben har han hatt sidan 1. desember og har fått ein barsk elddåp. – Eg har fått med meg all isen og brøytinga, ja, seier han med eit smil. – Og stålsett deg for spørsmål og klager? – Eg har ein lang læringskurve. Når slike ting skjer blir den bratt, men eg har dyktige folk og entreprenørar rundt meg og støtta meg på, seier Bang. – Bruk e-post Og han legg til: – Innbyggjarar meiner me burde brøytt meir og strødd meir. Det er dei i sin fulle rett til å meina og det er viktig for oss å få tilbakemeldingar for å gjera ein så god jobb som mogleg, seier Bang. Han seier han helst ønskjer at dette blir gjort via e-posten til kommunen, og forklarar kvifor dette er betre enn, som han seier, å få 30 telefonar på same tid. – Då får eg det opp på skjermen og kan gå gjennom kvar sak. Slik får eg overblikk over utfordringane, og kor skoen trykkjer aller mest akkurat der og då. E-postane vert også lagra slik at me etter vintersesongen kan danna oss eit overblikk og sjå korleis me kan gjera det betre neste gong, neste år. Me ønskjer at folk skal vera nøgde med jobben me gjer, seier han. – Ikkje på latsida Og ein ting kan han lova. Det er at alle involverte gjer så godt dei kan for å gje innbyggjarane gode vegar og gangfelt å ferdast på. – Vinteren så langt har vore ei stor utfordring med snø, og ikkje minst is. Det blir jobbar utruleg mange timar under vanskelege forhold. I romjula har det mellom anna blir brukt utruleg mykje sand. Ein kan meina mykje, men at kommunen ligg på latsida, det er eg ikkje med på, seier Bang. Han kom til Sogndal i 2002 til ein stilling på Sogndal trafikkstasjon, og har i alle år jobba innanfor det offentlege, nesten heile tida i Statens vegvesen. – Eg har fått prøvd meg på veldig mykje. Eg var med i Statens vegvesen si ulukkesgruppe, har vore sensor og jobba med utekontroll, seier Bang, som for rundt ein månad sidan fekk jobben som tenesteleiar for veg og park i Sogndal kommune. – Spennande – Dette er ein spennande jobb der eg får trø til for eigen kommune saman med mange dyktige medarbeidarar. De må gje oss litt tid slik at me kan forbetra oss litt kvart år. Og ein ting er sikkert. Vêret styrer me ikkje. – Og du har kanskje fått ein meir vanleg arbeidstid? – Eg har slutta å gå i turnus, jobbar ikkje natt og har fri i helgane. Men ein arbeidsdag på sju og ein halv time er det ikkje alltid. Me må berre tak ekstra tak for å få det til å gå rundt. Eg har gjort eit val og det går bra, seier han. – Og når våren kjem og blomane tittar fram kan du kanskje senka skuldrene litt? – Då dukkar det nok opp gras og ugras som må takast hand om. Me ønskjer å bli betre på dette feltet, så no er det lyst ut ei ny stilling. Det er viktig å ha meir fagkompetanse på dette viktige området, seier Bang. Heimeside I tillegg til å oppfordra folk som treng hjelp til å bruka e-post, oppmodar han innbyggjarane til å gå inn på heimesida til kommunen og klikka seg vidare inn på hans område, veg og park. – Me har prøvd å oppdatera sida, og eg tykkjer me har komne godt frå det. Her vil folk få informasjon om korleis me jobbar, og om tankar me har for tilbodet framover. Det tykkjer eg folk skal ta seg tid til å lesa, seier Bang.",https://www.sognavis.no/5-115-924794,amedia-8ef8f75ba9cdd26d38efcbd39a6a6632,['8ceb0667e3898f1a426d85ecad314b7c'],sognavis,amedia,2023-01-08T07:00:00.000+0100,,Sogndal,,[{}]
Rykkjer ut etter melding om småstein i vegbana på fv. 53,"Politiet har ikkje mykje å rapportera om frå Sogn søndag morgon, men har fått melding om at det har kome ned småstein nær Strendene ved Fodnes. Den meldinga har dei sendt vidare til Vegtrafikksentralen, som har fått entreprenør til å rykkja ut. – Det skal vera cirka ein kilometer frå krysset i retning Øvre Årdal, ved Kvernagrovi. Entreprenøren er på veg, seier Jørgen Bødtker på Vegtrafikksentralen klokka 08.40. Dei har berre fått ein telefon om dette, og det er frå politiet. Entreprenør skal no sjekka kva dette er, om det er steinar eller såkalla skvettlappis. Sistnemnde er is og snø som samlar seg på tunge køyretøy, dett av, og kan sjå ut som stein når det ligg i vegbana. Elles er det veldig roleg i Sogn søndag morgon, og Vegtrafikksentralen har førebels ikkje fått melding om trøbbel på vegane. Kart med ID 55287",https://www.sognavis.no/5-115-925310,amedia-8fe3a2a6d16c58e830754b25eaa4f1c6,['d21b0afa846068c9712c63a35460cfbe'],sognavis,amedia,2023-01-08T08:50:27.000+0100,,"Sogn, Fodnes, Årdal, Kvernagrovi","[{Fodnes, isIn, Sogn}, {Fodnes, isNearby, Årdal}, {Årdal, isNearby, Kvernagrovi}]"
Tre havnet i arresten i natt: – En skal ha vært ubehagelig mot noen jenter,"Den første berusede mannen i 30-årene skal ikke ha vært særlig hyggelig mot verken vakter eller politi. Da var klokken blitt midnatt lørdag. – Han etterkom ikke pålegget fra politiet ved utestedet i Vaskerelven, og dermed havnet han i arresten, forteller operasjonsleder Steinar Hausvik til BA.Ifølge operasjonslederen har han tydelig ikke vært vennlig.– Han skal ha forulempet noen vakter, og når man ikke gjør som politiet vil, så havner man i arresten, sier Hausvik. Mannen fikk en rekke muligheter til å gå fra stedet, uten å lytte til gode råd. Urinerte inne i politibilenEn liten time senere ble en beruset mann i 40-årene hanket inn for å sove ut rusen i arresten.– Det ser ut som om han kan ha vært ubehagelig mot noen jenter i sentrum, forteller operasjonsleder. Politiet har snakket med jentene, som forklarer at dette skjedde før politiet fikk kontakt med mannen. – Han klarte å urinere bak i cellerommet på patruljen. Mannen er også anmeldt for forulemping av tjenesteperson, sier Hausvik.  Glemte han var blitt bortvistEn full mann i 20-årene fikk seg også en overnatting hos lovens lange arm etter at han ble hanket inn på Strandkaien.– Han her hadde politiet bortvist fra sentrum tidligere på kvelden, sier operasjonsleder.Men klokken to natt til søndag fikk politiet melding fra vaktene på et utested igjen. Mannen hadde kommet tilbake til utestedet. – Da vi kom tilbake uttalte mannen at han hadde glemt pålegget om å forlate sentrum. Da ble han satt i arresten, sier Hausvik.",https://www.ba.no/5-8-2120156,amedia-936388a1c613f956be131d6928e36228,['644d997c0df459fc7fbae79d2823147f'],ba,amedia,2023-01-08T07:40:03.000+0100,,"Vaskerelven, Strandkaien",[{}]
Shell-stasjonen i Knarvik vann igjen: Statens vegvesen dømt til å betale dei 50 millionar,"BA: I november 2020 blei Shell-stasjonen i Knarvik riven til fordel for ei oval rundkøyring som Statens vegvesen skulle byggje på same stad. Sidan har striden mellom dei to partane gått føre seg. Vegvesenet kom med ein erstatningssum på bordet som Shell ikkje var nøgd med. Selskapet St1 Norge, som eigde stasjonen i Knarvik, har planar om å byggje opp ein ny stasjon på den delen av tomta som står att. Dette har dei rekna vil koste 30 millionar kroner, men Statens vegvesen skal ha tilbydd dei halvparten av dette. Saka blei tatt til tingretten, der stasjonseigarane vann fram med erstatningskravet. Vegvesenet anka vidare til lagmannsretten, og nyleg kom avgjerda derfrå: Statens vegvesen må betale St1 Norge i overkant av 50 millionar kroner for tapt inntekt og gjenoppbygging av stasjonen. – Godt fornøgd – Vi er sjølvsagt godt nøgd med at lagmannsretten har følgt same hovudkonklusjon som tingretten, seier Bård Granerud, som er etableringssjef i selskapet St1. Han held litt tilbake på jubelen, då dommen ikkje er rettskraftig enno – det blir den først når ankefristen har gått ut om rundt ein månad. Gyldigheita til dommen avheng av om partane i saka ankar dommen. Om den blir det, vil det bli vurdert om konflikten skal takast vidare til Høgsterett. – Retten ser ut til å ha følgt vår argumentasjon, og det er nok veldig liten sannsyn for at vi kjem til å anke, seier Granerud tilfreds. «Høgst urealistisk» Ifølge dommen frå Gulating lagmannsrett, argumenterte Statens vegvesen for at utmålinga av erstatningssummen frå St1 sin side, bygde på uriktig rettsbruk og bevisvurdering. Dei sådde blant anna tvil rundt kor god forteneste ein ny bensinstasjon ville ha med tanke på det «grøne skifte» og ein eventuell realisering av ein ny tunnelløysing i området. Dette slo St1 hardt ned på, og meinte at gjennomføringen av denne tunnelløysinga var «høgst urealistisk», sjølv i ein svært lang tidshorisont. «Det er i det heile ikkje sannsynleg at eit samferdselsprosjekt på ca. 15 milliardar kroner vil bli realisert innan 2035», hevda dei. Heller ikkje lagmannsretten har lagt mykje vekt på det dei beskriv som «pessimistiske vurderingar» frå vegvesenet. Basert på bevisføringa i saka, ser dei ikkje noko grunnlag for at blant anna det grøne skiftet vil ha nokon negativ betydning for omsetnaden og drifta av ein ny bensinstasjon. Nærmare 40 år I 37 år stod den gamle Shell-stasjonen på tomta ved kommunesenteret i Alver, før den blei riven for litt over to år sidan. Lagmannsretten beskriv stasjonen som ein godt fundert økonomisk verksemd, og konkluderer med at det sentrale i saka er det store ønsket til St1 om å vidareføre drifta på resteigedommen. «Det er således ikkje snakk om at den økonomiske virksomheten skal opphøre i sin helhet, hvilket har vært tilfellet i de avgjørelser hvor gjenervervserstatning har vært nekta», skriv dei. Statens vegvesen anka i førre omgang. Om dei vil gjere det igjen, vil tida vise. – Vegvesenet vil no gjere ein grundig vurdering av skjønnet og premissane til retten. Om det er aktuelt å anke, har vi ikkje tatt stilling til enno, seier advokaten til vegvesenet, Sven Farbrot. Om dommen blir ståande, ligg den samla erstatningssummen på 52.819.469 kroner. Vegvesenet har allereie betalt eit forskot på åtte millionar, som dermed blir trekt frå. Dei er også dømt til å betale sakskostnadar på litt over ein million kroner.",https://www.nordhordland.no/5-33-563164,amedia-a9487bcaf3083e8e256ac98e6980c91f,['68b3003404163c5f2289d0fd2823342a'],nordhordland,amedia,2023-01-08T10:54:13.000+0100,,"Knarvik, Norge","[{Knarvik, isIn, Norge}]"
Bergensbåten har tekniske problem,"Norled melder at sørgåande ekspressbåt frå Selje til Bergen har tekniske problem som gjer at båten må gå med redusert fart.Det må difor påreknast forseinkingar undervegs, og anløpet i Leirgulen blir droppa.",https://www.firdaposten.no/5-16-662884,amedia-afd0e7a641aeca6a7a8a4ee49851cafd,['d5287e7b8a35c8e089642c1e90ee7872'],firdaposten,amedia,2023-01-08T15:48:58.000+0100,,"Selje, Bergen, Leirguren",[{}]
Bilistane måtte blåse på Evja søndag,"Søndag morgon klokka halv ti stod UP på Riksveg 5 på Evja og vinka bilistane inn til sida.– Til saman 20 sjåførar blei kontrollerte, men det vart ingen reaksjonar for nokon av dei, opplyser operasjonsleiar Steinar Hausvik ved Operasjonssentralen i Bergen.",https://www.firdaposten.no/5-16-662834,amedia-b399e9c54aca6519954f6dd04cb090c8,['d5287e7b8a35c8e089642c1e90ee7872'],firdaposten,amedia,2023-01-08T13:19:13.000+0100,,"Evja, Bergen","[{Evja, isIn, Bergen}]"
"Stengt for allmennheten, åpent for fastboende","– Vegen er stengt inntil vi kan ta en ny vurdering, som først vil skje når det er lyst søndag morgen, fortalte teknisk sjef i Ullensvang kommune, Randi Karin Habbestad til HF lørdag. Kommunen kan opplyse at vegen nå er åpen igjen. – Ja, vegen er åpen, men stengt for allmennheten. Det er åpent for fastboende og eventuelt nødetatene fram til i morgen, opplyser Einar Riise, arbeidsleder i Ullensvang kommune. Han sier det har gått flere mindre snøskred på motsatt side av dalen innover. – Så det er skredfare, understreker han.",https://www.hardanger-folkeblad.no/5-22-483425,amedia-0f3b426535b4b043b2cacdce28caf612,['e798b32edd154ca517a56ca391ec1190'],hardanger-folkeblad,amedia,2023-01-08T15:02:00.000+0100,,Ullensvanf,[{}]
Våknet av at veien utenfor huset raste sammen: – Glad for at det skjedde om natten,"– Jeg er glad for at dette skjedde om natten, sier John Grieg til BA. Sperret inne to hus Grieg bor i Troldhaugvegen på Paradis. Søndag formiddag sto han på restene av veien sammen med Bergen kommune og en geolog. Et enormt hull har erstattet veien som fører opp til huset hans. Restene ligger på veien nedenfor og sperrer Grieg-ekteparet inne. – Dette er en privat vei, men vi har kommet hit for å bistå, sier Johanne Vikeså. Hun arbeider for Bymiljøetaten i Bergen kommune. Hun hadde tatt med seg geolog Asbjørn Øystese fra Multiconsult. – Jeg ønsker å åpne opp veien så fort som mulig, sier Grieg. Geologen peker på de løse blokkene av stein fra det som lørdag var en steinmur. – Det kan fremdeles rase ut enda mer, sier Øystese og peker. Enorme masser Enorme steinblokker ligger på veien nedenfor. Bergen kommune vil forsøke å bista med å få ryddet veien, men det skjer tidligst på mandag. – Jeg har kontaktet entreprenøren som bygget muren for ni år siden. De skal komme og se på dette, sier Grieg. Han er glad for at dette skjedde om natten. – Ja, det hadde vært verre om dette hadde hendt om dagen. Vikeså mener bestemt mye nedbør har forårsaket raset, men Grieg forteller at det har vært en bul i muren den siste tiden. – Jeg har hatt kontakt med de som laget muren som skulle se på det. Men så skjedde dette, sier han. Geologen forteller at det trengs en stor gravemaskin for å klare denne jobben. – Først må alt løst rives ned, sier han og peker på steinblokkene overfor dem. Gjerdet henger igjen Det var halv seks om morgenen at veien klappet sammen og raste ned på veien nedenfor. Bilene til ekteparet står i carporten, og ingen av dem kan kjøre en meter så lenge steinmassene sperrer. – Jeg får sykle til jobben i morgen, sier Grieg. Gjerdet henger igjen etter at det raste tidlig om morgenen. Geologen legger ikke skjul på at ekteparet Grieg har en stor jobb foran seg. – En må sikre at det ikke raser mer og grave ut mesteparten av veien her, sier Øystese. Grieg er glad kommunen stiller, selv om det er på privat grunn. – At de vil komme og hjelpe til med å rydde veien er veldig positivt. Men akkurat nå er han innestengt. – Dette var ikke en god start på året, nei, sier Grieg oppgitt.",https://www.ba.no/5-8-2120213,amedia-dd77f6909c0f814c408827c7ad29ea8f,['644d997c0df459fc7fbae79d2823147f'],ba,amedia,2023-01-08T12:23:30.000+0100,,"Troldhaugvegen, Paradis, Bergen","[{Troldhaugvegen, isIn, Paradis}, {Paradis, isIn, Bergen}]"
